latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-42.460567,-71.886719,303.82,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,265.53,0.97,N,0
-42.491817,-71.870125,337.61,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,277.23,4.19,N,0
-42.496315,-71.876472,296.51,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,266.65,1.69,N,0
-42.442078,-71.769737,315.26,0.43,0.46,2015-02-18,0512,N,VIIRS,n,1,268.23,3.98,N,0
-42.281769,-71.958603,305.44,0.45,0.47,2015-02-18,0512,N,VIIRS,n,1,269.01,1.81,N,0
-42.282993,-71.953392,298.32,0.45,0.47,2015-02-18,0512,N,VIIRS,n,1,273.74,1.81,N,0
-42.288605,-71.949142,367,0.45,0.47,2015-02-18,0512,N,VIIRS,h,1,286.79,9.34,N,0
-42.286282,-71.95903,316.09,0.45,0.47,2015-02-18,0512,N,VIIRS,n,1,273.72,1.81,N,0
-42.287445,-71.954063,317.84,0.45,0.47,2015-02-18,0512,N,VIIRS,n,1,274.91,1.81,N,0
-42.289921,-71.963173,295.56,0.45,0.47,2015-02-18,0512,N,VIIRS,n,1,268.9,1.47,N,0
-42.291126,-71.958054,311.93,0.45,0.47,2015-02-18,0512,N,VIIRS,n,1,281.22,1.95,N,0
-42.292225,-71.953354,310.01,0.45,0.47,2015-02-18,0512,N,VIIRS,n,1,279.82,1.95,N,0
-42.295982,-71.95697,307.26,0.45,0.47,2015-02-18,0512,N,VIIRS,n,1,280.52,1.95,N,0
-42.297024,-71.952538,310.13,0.45,0.47,2015-02-18,0512,N,VIIRS,n,1,283.7,1.95,N,0
-42.456161,-71.886017,305.97,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,267.25,0.97,N,0
-42.462059,-71.860527,333.54,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,266.94,16.24,N,0
-42.451885,-71.884735,298.43,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,264.83,0.8,N,0
-42.464901,-71.8088,298.37,0.43,0.46,2015-02-18,0512,N,VIIRS,n,1,269.65,1.66,N,0
-42.464092,-71.831985,330.78,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,274.28,11.16,N,0
-42.465172,-71.827309,367,0.44,0.46,2015-02-18,0512,N,VIIRS,h,1,283.75,8.69,N,0
-42.46611,-71.82325,334.77,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,272.41,8.69,N,0
-42.46825,-71.833702,324.07,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,279.77,61.85,N,0
-42.469326,-71.829048,355.01,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,290.49,8.74,N,0
-42.470203,-71.825249,341.64,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,286.82,8.74,N,0
-42.473259,-71.831772,332.98,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,286.9,8.74,N,0
-42.474197,-71.827721,321.83,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,281.92,8.74,N,0
-42.478008,-71.830994,332.63,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,287.93,9.89,N,0
-42.482006,-71.833443,367,0.44,0.46,2015-02-18,0512,N,VIIRS,h,1,286.2,9.89,N,0
-42.461433,-71.843491,352.54,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,276.82,21.17,N,0
-42.462772,-71.837685,348.48,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,278.18,11.16,N,0
-42.449924,-71.794769,304.41,0.43,0.46,2015-02-18,0512,N,VIIRS,n,1,267.56,2.09,N,0
-42.448936,-71.799019,309.69,0.43,0.46,2015-02-18,0512,N,VIIRS,n,1,267.31,2.09,N,0
-42.445877,-71.812202,296.59,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,264.1,3.01,N,0
-42.318096,-71.862366,300.84,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,263.57,5.58,N,0
-42.315063,-71.875381,305.53,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,262.96,2.11,N,0
-42.302917,-71.927361,315.99,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,283.19,3.21,N,0
-42.300571,-71.937401,315.18,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,283.55,3.52,N,0
-42.299286,-71.942871,309.54,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,283.45,2.75,N,0
-42.2981,-71.947945,313.94,0.45,0.47,2015-02-18,0512,N,VIIRS,n,1,283.95,2.75,N,0
-42.312214,-71.86795,316.42,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,262.99,2.11,N,0
-42.306602,-71.891968,311.54,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,262.66,1.85,N,0
-42.301609,-71.9133,306.25,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,266.89,2.35,N,0
-42.300449,-71.918251,317.29,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,280.6,2.35,N,0
-42.299278,-71.923248,316.22,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,284.54,3.21,N,0
-42.298107,-71.928261,319.22,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,284.65,3.21,N,0
-42.296894,-71.933441,319.64,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,285.13,3.52,N,0
-42.295624,-71.938858,319.64,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,284.81,3.52,N,0
-42.29332,-71.948692,318.89,0.45,0.47,2015-02-18,0512,N,VIIRS,n,1,284.22,2.75,N,0
-42.313709,-71.861542,340.03,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,269.71,5.58,N,0
-42.310673,-71.874535,324.62,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,263.59,2.11,N,0
-42.309219,-71.880775,329.44,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,266.7,4.54,N,0
-42.307861,-71.886566,334.83,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,265.87,4.54,N,0
-42.30278,-71.908295,323.3,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,270.2,2.89,N,0
-42.294441,-71.943909,328.08,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,285.67,2.75,N,0
-42.300873,-71.896797,318.81,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,269.23,4.37,N,0
-42.299587,-71.90229,313.81,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,265.34,2.5,N,0
-42.298328,-71.907661,310.29,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,265.9,2.5,N,0
-42.297058,-71.913078,310.58,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,274.12,2.83,N,0
-42.293495,-71.928284,312.42,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,283.82,4.26,N,0
-42.292297,-71.933411,311.18,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,283.98,3.42,N,0
-42.309196,-71.861221,367,0.44,0.46,2015-02-18,0512,N,VIIRS,h,1,315.8,105.68,N,0
-42.307728,-71.867493,367,0.44,0.46,2015-02-18,0512,N,VIIRS,h,1,277.85,54.96,N,0
-42.260021,-71.673813,296.26,0.43,0.46,2015-02-18,0512,N,VIIRS,n,1,278.59,1.09,N,0
-42.293167,-71.87085,342.6,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,269.16,8.2,N,0
-42.294422,-71.865501,316.76,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,279.78,8.2,N,0
-42.294872,-71.883156,348.99,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,279.21,11.34,N,0
-42.296143,-71.877762,354.02,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,285.56,11.34,N,0
-42.297432,-71.872261,367,0.44,0.46,2015-02-18,0512,N,VIIRS,h,1,281.25,8.2,N,0
-42.29879,-71.866455,331.05,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,280.98,8.2,N,0
-42.300179,-71.86055,319.59,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,281.56,12.19,N,0
-42.297852,-71.890068,326.84,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,282.5,4.37,N,0
-42.299175,-71.88443,367,0.44,0.46,2015-02-18,0512,N,VIIRS,h,1,291.94,19.97,N,0
-42.300514,-71.878708,367,0.44,0.46,2015-02-18,0512,N,VIIRS,h,1,292.3,19.97,N,0
-42.301865,-71.87294,348.78,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,302.59,54.96,N,0
-42.303242,-71.86705,328.31,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,298.01,54.96,N,0
-42.286575,-71.856064,304.7,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,273.59,4.37,N,0
-42.292137,-71.851753,307.66,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,272.08,1.87,N,0
-42.293396,-71.846268,301.47,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,275.97,1.87,N,0
-42.292866,-71.85257,308.13,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,275.74,4,N,0
-42.298531,-71.847984,306.61,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,280.18,4.45,N,0
-42.299831,-71.842422,303.04,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,277.4,4.45,N,0
-42.301544,-71.854713,367,0.44,0.46,2015-02-18,0512,N,VIIRS,h,1,285.15,12.19,N,0
-42.30291,-71.848885,352.57,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,280.24,4.45,N,0
-42.304283,-71.84301,318.39,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,278.02,4.45,N,0
-42.306,-71.855263,328.29,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,320.87,105.68,N,0
-42.308971,-71.842575,340.44,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,280.82,90.34,N,0
-42.310619,-71.855156,346.06,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,311.81,105.68,N,0
-42.312153,-71.848587,326.47,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,320.67,90.34,N,0
-42.313511,-71.842758,336.88,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,280.98,90.34,N,0
-42.315044,-71.85582,349.53,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,276.46,5.58,N,0
-42.316406,-71.849983,338.68,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,272.03,8.77,N,0
-42.319382,-71.856873,308.7,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,267.84,5.58,N,0
-42.323807,-71.857536,299.03,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,270.47,1.83,N,0
-42.447979,-71.803139,333.16,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,270.91,37.9,N,0
-42.446945,-71.807594,352.79,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,287.68,37.9,N,0
-42.449078,-71.778793,304.33,0.43,0.46,2015-02-18,0512,N,VIIRS,n,1,264.77,2.55,N,0
-42.444893,-71.796806,301.34,0.43,0.46,2015-02-18,0512,N,VIIRS,n,1,266.45,0.85,N,0
-42.443928,-71.800941,299.76,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,266.39,1.45,N,0
-42.441929,-71.80957,296.67,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,265.02,1.73,N,0
-42.446144,-71.771828,313.24,0.43,0.46,2015-02-18,0512,N,VIIRS,n,1,272.72,2.55,N,0
-42.445011,-71.776688,319.64,0.43,0.46,2015-02-18,0512,N,VIIRS,n,1,270.92,2.55,N,0
-42.472267,-71.836067,343.63,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,308.39,61.85,N,0
-42.472656,-71.854164,355.96,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,276.66,25.38,N,0
-42.473747,-71.849442,352.94,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,276.37,25.38,N,0
-42.474838,-71.844711,353.75,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,271.02,11.23,N,0
-42.475952,-71.839912,353.82,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,276.49,11.23,N,0
-42.476986,-71.835411,367,0.44,0.46,2015-02-18,0512,N,VIIRS,h,1,297.56,9.89,N,0
-42.476425,-71.857658,329.34,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,265.78,25.38,N,0
-42.479721,-71.843369,350.06,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,272.77,11.23,N,0
-42.478649,-71.848007,335.63,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,267.94,11.23,N,0
-42.480862,-71.838425,331.38,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,274.24,9.89,N,0
-42.477551,-71.852776,314.19,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,264.24,25.38,N,0
-42.481449,-71.855682,325.6,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,273.07,4.51,N,0
-42.482628,-71.850548,337,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,271.38,4.04,N,0
-42.483799,-71.845467,331.3,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,271.09,4.04,N,0
-42.484955,-71.840439,319.51,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,270.91,1.66,N,0
-42.486115,-71.835396,310.23,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,269.07,1.66,N,0
-42.486698,-71.85273,309.45,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,274.63,4.04,N,0
-42.489208,-71.841759,305.57,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,273.24,1.66,N,0
-42.458839,-71.815285,302.45,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,263.86,8.48,N,0
-42.471096,-71.841148,333.98,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,294.97,61.85,N,0
-42.46981,-71.846718,367,0.44,0.46,2015-02-18,0512,N,VIIRS,h,1,352.85,176.95,N,0
-42.468643,-71.851784,343.79,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,313.36,176.95,N,0
-42.467445,-71.856964,367,0.44,0.46,2015-02-18,0512,N,VIIRS,h,1,272.66,16.24,N,0
-42.466999,-71.839127,352.72,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,289.21,61.85,N,0
-42.465599,-71.8452,350.1,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,307.61,176.95,N,0
-42.46439,-71.850456,356.42,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,291.2,176.95,N,0
-42.4632,-71.855583,367,0.44,0.46,2015-02-18,0512,N,VIIRS,h,1,278.42,16.24,N,0
-42.459816,-71.811073,315.96,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,269.63,8.48,N,0
-42.434525,-71.782639,297.78,0.43,0.46,2015-02-18,0512,N,VIIRS,n,1,267.28,1.32,N,0
-42.450855,-71.810379,350.65,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,284.65,37.9,N,0
-42.451881,-71.805977,350.91,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,286.02,37.9,N,0
-42.448715,-71.819618,296.23,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,264.72,3.01,N,0
-42.452892,-71.801613,306.42,0.43,0.46,2015-02-18,0512,N,VIIRS,n,1,268.28,2.09,N,0
-42.45393,-71.79715,300.24,0.43,0.46,2015-02-18,0512,N,VIIRS,n,1,271.96,2.09,N,0
-42.454811,-71.812988,326.32,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,269.93,8.48,N,0
-42.29105,-71.938713,334.17,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,286.94,3.42,N,0
-42.289764,-71.944191,340.78,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,284.39,9.34,N,0
-42.288589,-71.909943,310.61,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,268.17,3.47,N,0
-42.290737,-71.881203,307.34,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,268.59,11.34,N,0
-42.28944,-71.886719,315.49,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,278.97,4.57,N,0
-42.288158,-71.892204,328.69,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,268.01,4.57,N,0
-42.28783,-71.874016,306.04,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,270.37,2.48,N,0
-42.288967,-71.869186,323.89,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,274.62,3.12,N,0
-42.455833,-71.808594,353.54,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,285.75,8.48,N,0
-42.456863,-71.804153,327.68,0.43,0.46,2015-02-18,0512,N,VIIRS,n,1,278.63,2.74,N,0
-42.452641,-71.822357,313.24,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,267.29,2.1,N,0
-42.304642,-71.861084,367,0.44,0.46,2015-02-18,0512,N,VIIRS,h,1,297.92,105.68,N,0
-42.292778,-71.911728,310.99,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,271.99,2.83,N,0
-42.3022,-71.891144,327.62,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,274.57,4.37,N,0
-42.303547,-71.885384,343.41,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,276.31,19.97,N,0
-42.304905,-71.87957,356.19,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,273.72,19.97,N,0
-42.306286,-71.873672,367,0.44,0.46,2015-02-18,0512,N,VIIRS,h,1,277.85,54.96,N,0
-42.457928,-71.799553,298.74,0.43,0.46,2015-02-18,0512,N,VIIRS,n,1,277.35,2.74,N,0
-42.456715,-71.824448,317.14,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,267.53,2.1,N,0
-42.488884,-71.88282,295.8,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,266.91,3.13,N,0
-42.487854,-71.887283,295.26,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,264.51,3.07,N,0
-42.48653,-71.87326,316.49,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,279.1,4.19,N,0
-42.485432,-71.878021,315.02,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,273.41,3.13,N,0
-42.481918,-71.893295,316.59,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,268.46,3.07,N,0
-42.480679,-71.898689,306.16,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,267.62,2.48,N,0
-42.48756,-71.868797,323.12,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,281.41,4.19,N,0
-42.484314,-71.882881,337.18,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,276.56,3.13,N,0
-42.483158,-71.887901,336.12,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,275.8,3.07,N,0
-42.47744,-71.892921,305.26,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,264.22,3.87,N,0
-42.484364,-71.862862,323.4,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,278.6,4.51,N,0
-42.483261,-71.867645,350.02,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,284.77,10.11,N,0
-42.482101,-71.872704,367,0.44,0.46,2015-02-18,0512,N,VIIRS,h,1,293,10.11,N,0
-42.480865,-71.878059,347.87,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,282.82,7.17,N,0
-42.479702,-71.883118,351.79,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,281.18,7.17,N,0
-42.478615,-71.887848,342.58,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,276.32,3.87,N,0
-42.460838,-71.806656,315.17,0.43,0.46,2015-02-18,0512,N,VIIRS,n,1,271.51,2.74,N,0
-42.461956,-71.801842,303.45,0.43,0.46,2015-02-18,0512,N,VIIRS,n,1,275.07,2.74,N,0
-42.460999,-71.82563,327.8,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,271.38,8.69,N,0
-42.284927,-71.866837,315.6,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,275.48,3.12,N,0
-42.283794,-71.871628,314.24,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,270.9,2.48,N,0
-42.28096,-71.864159,306.68,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,273.76,3.04,N,0
-42.288361,-71.868279,318.07,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,277.76,1.93,N,0
-42.287262,-71.87307,313.95,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,274.25,1.93,N,0
-42.284344,-71.865791,311.32,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,277.29,1.93,N,0
-42.283234,-71.870605,311.16,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,267.99,1.93,N,0
-42.282131,-71.875397,304.1,0.44,0.46,2015-02-18,0512,N,VIIRS,n,1,267.99,2.29,N,0
-42.463737,-71.842804,303.5,0.64,0.72,2015-02-18,0654,N,VIIRS,n,1,271.51,2.29,N,0
-42.470623,-71.863197,328.79,0.64,0.72,2015-02-18,0654,N,VIIRS,n,1,273.42,10.47,N,0
-42.470295,-71.906029,318.57,0.63,0.72,2015-02-18,0654,N,VIIRS,n,1,269.42,6.35,N,0
-42.470345,-71.899574,301.81,0.63,0.72,2015-02-18,0654,N,VIIRS,n,1,267.99,4.21,N,0
-42.470528,-71.876183,306.98,0.64,0.72,2015-02-18,0654,N,VIIRS,n,1,268.38,7.35,N,0
-42.477375,-71.878868,322.53,0.64,0.72,2015-02-18,0654,N,VIIRS,n,1,274.95,7.35,N,0
-42.47744,-71.870644,342.85,0.64,0.72,2015-02-18,0654,N,VIIRS,n,1,279.38,7.35,N,0
-42.477505,-71.863274,336.44,0.64,0.72,2015-02-18,0654,N,VIIRS,n,1,276.92,10.47,N,0
-42.477219,-71.898071,306,0.63,0.72,2015-02-18,0654,N,VIIRS,n,1,269.24,4.21,N,0
-42.470451,-71.903358,339.05,0.63,0.72,2015-02-18,0654,N,VIIRS,n,1,272.61,8.14,N,0
-42.470573,-71.860588,332,0.64,0.72,2015-02-18,0654,N,VIIRS,n,1,273.67,5.64,N,0
-42.470512,-71.882004,298.1,0.64,0.72,2015-02-18,0654,N,VIIRS,n,1,267.3,2.51,N,0
-42.470535,-71.873619,305.85,0.64,0.72,2015-02-18,0654,N,VIIRS,n,1,268.6,2.86,N,0
-42.470554,-71.867134,305.35,0.64,0.72,2015-02-18,0654,N,VIIRS,n,1,270.87,2.86,N,0
-42.477398,-71.875824,338.83,0.64,0.72,2015-02-18,0654,N,VIIRS,n,1,277.74,7.49,N,0
-42.477425,-71.868065,331.86,0.64,0.72,2015-02-18,0654,N,VIIRS,n,1,278.74,6.12,N,0
-42.47744,-71.860733,339.16,0.64,0.72,2015-02-18,0654,N,VIIRS,n,1,276.61,6.12,N,0
-42.47731,-71.903816,295.32,0.63,0.72,2015-02-18,0654,N,VIIRS,n,1,269.1,2.3,N,0
-42.477341,-71.894997,310.86,0.64,0.72,2015-02-18,0654,N,VIIRS,n,1,268.77,2.3,N,0
-42.477371,-71.885818,300.87,0.64,0.72,2015-02-18,0654,N,VIIRS,n,1,270.61,7.49,N,0
-42.484295,-71.867935,297.83,0.64,0.72,2015-02-18,0654,N,VIIRS,n,1,266.29,6.12,N,0
-42.293205,-71.805435,299.99,0.64,0.72,2015-02-18,0654,N,VIIRS,n,1,274.92,2.98,N,0
-42.300072,-71.810661,296.8,0.64,0.72,2015-02-18,0654,N,VIIRS,n,1,277.27,2.07,N,0
-42.306973,-71.807762,307.5,0.64,0.72,2015-02-18,0654,N,VIIRS,n,1,273.52,2.07,N,0
-42.313519,-71.872253,301.18,0.64,0.72,2015-02-18,0654,N,VIIRS,n,1,274.69,12.36,N,0
-42.313454,-71.884315,297.29,0.63,0.72,2015-02-18,0654,N,VIIRS,n,1,276.27,5.27,N,0
-42.313374,-71.897369,318.03,0.63,0.72,2015-02-18,0654,N,VIIRS,n,1,276.55,3.23,N,0
-42.313229,-71.921921,299.23,0.63,0.72,2015-02-18,0654,N,VIIRS,n,1,272.43,3.23,N,0
-42.313587,-71.859879,367,0.64,0.72,2015-02-18,0654,N,VIIRS,h,1,274.16,25.4,N,0
-42.313553,-71.866295,333.95,0.64,0.72,2015-02-18,0654,N,VIIRS,n,1,271.6,12.36,N,0
-42.306557,-71.88958,311.73,0.63,0.72,2015-02-18,0654,N,VIIRS,n,1,276.8,8.42,N,0
-42.306709,-71.861076,367,0.64,0.72,2015-02-18,0654,N,VIIRS,h,1,284.42,17.2,N,0
-42.306675,-71.868187,367,0.64,0.72,2015-02-18,0654,N,VIIRS,h,1,283.9,17.2,N,0
-42.306633,-71.874992,367,0.64,0.72,2015-02-18,0654,N,VIIRS,h,1,280.75,14.04,N,0
-42.306599,-71.881935,320.92,0.63,0.72,2015-02-18,0654,N,VIIRS,n,1,275.59,14.04,N,0
-42.306503,-71.899071,331.47,0.63,0.72,2015-02-18,0654,N,VIIRS,n,1,274.89,8.42,N,0
-42.299824,-71.863388,354.07,0.64,0.72,2015-02-18,0654,N,VIIRS,n,1,281.03,17.2,N,0
-42.299789,-71.870819,347.41,0.64,0.72,2015-02-18,0654,N,VIIRS,n,1,277.84,14.04,N,0
-42.299747,-71.878525,344.13,0.63,0.72,2015-02-18,0654,N,VIIRS,n,1,276.6,14.04,N,0
-42.299709,-71.886246,340.2,0.63,0.72,2015-02-18,0654,N,VIIRS,n,1,280.56,8.42,N,0
-42.292931,-71.867928,295.58,0.64,0.72,2015-02-18,0654,N,VIIRS,n,1,270.79,1.96,N,0
-42.292889,-71.87645,296.44,0.63,0.72,2015-02-18,0654,N,VIIRS,n,1,270.95,1.96,N,0
-42.292999,-71.853279,304.03,0.64,0.72,2015-02-18,0654,N,VIIRS,n,1,273.99,4.62,N,0
-42.293034,-71.844902,297.81,0.64,0.72,2015-02-18,0654,N,VIIRS,n,1,272.63,2.61,N,0
-42.299862,-71.856247,317.68,0.64,0.72,2015-02-18,0654,N,VIIRS,n,1,276.35,17.2,N,0
-42.299892,-71.848785,313.13,0.64,0.72,2015-02-18,0654,N,VIIRS,n,1,274.34,8.66,N,0
-42.299931,-71.840714,312.92,0.64,0.72,2015-02-18,0654,N,VIIRS,n,1,270.49,8.66,N,0
-42.29998,-71.830795,299.54,0.64,0.72,2015-02-18,0654,N,VIIRS,n,1,277.15,4.52,N,0
-42.306747,-71.853539,355.12,0.64,0.72,2015-02-18,0654,N,VIIRS,n,1,278.28,8.66,N,0
-42.306782,-71.846573,333.57,0.64,0.72,2015-02-18,0654,N,VIIRS,n,1,274.01,8.66,N,0
-42.30682,-71.839363,329.46,0.64,0.72,2015-02-18,0654,N,VIIRS,n,1,277.07,4.52,N,0
-42.30687,-71.829323,313.14,0.64,0.72,2015-02-18,0654,N,VIIRS,n,1,275.09,4.52,N,0
-42.306931,-71.817299,298.28,0.64,0.72,2015-02-18,0654,N,VIIRS,n,1,275.85,2.07,N,0
-42.313625,-71.852722,367,0.64,0.72,2015-02-18,0654,N,VIIRS,h,1,278.09,25.4,N,0
-42.313663,-71.845909,340.69,0.64,0.72,2015-02-18,0654,N,VIIRS,n,1,276.15,11.09,N,0
-42.313705,-71.838028,333.99,0.64,0.72,2015-02-18,0654,N,VIIRS,n,1,274.69,11.09,N,0
-42.436855,-71.756447,323.61,0.65,0.73,2015-02-18,0654,N,VIIRS,n,1,270.33,4.64,N,0
-42.43689,-71.749367,324.83,0.65,0.73,2015-02-18,0654,N,VIIRS,n,1,271.08,5.05,N,0
-42.43692,-71.742516,326.06,0.65,0.73,2015-02-18,0654,N,VIIRS,n,1,267.4,5.05,N,0
